seed,noise,accuracy
42,0.0,0.8715277777777778
42,0.1,0.8020833333333334
42,0.2,0.7395833333333334
42,0.3,0.6215277777777778
42,0.4,0.5555555555555556
42,0.5,0.4375
42,0.6,0.3611111111111111
42,0.7,0.3194444444444444
42,0.8,0.2743055555555556
42,0.9,0.24305555555555555
42,1.0,0.19791666666666666
