seed,noise,accuracy
42,0.0,0.8611111111111112
42,0.1,0.8263888888888888
42,0.2,0.75
42,0.3,0.6527777777777778
42,0.4,0.5729166666666666
42,0.5,0.4548611111111111
42,0.6,0.3888888888888889
42,0.7,0.3298611111111111
42,0.8,0.2673611111111111
42,0.9,0.23958333333333334
42,1.0,0.2048611111111111
