seed,noise,accuracy
42,0.0,0.8611111111111112
42,0.1,0.7743055555555556
42,0.2,0.6388888888888888
42,0.3,0.4548611111111111
42,0.4,0.3576388888888889
42,0.5,0.3125
42,0.6,0.28125
42,0.7,0.2604166666666667
42,0.8,0.25
42,0.9,0.21875
42,1.0,0.19444444444444445
