seed,noise,accuracy
42,0.0,0.8090277777777778
42,0.1,0.8125
42,0.2,0.6875
42,0.3,0.5520833333333334
42,0.4,0.4861111111111111
42,0.5,0.4166666666666667
42,0.6,0.3506944444444444
42,0.7,0.3125
42,0.8,0.2673611111111111
42,0.9,0.24305555555555555
42,1.0,0.22916666666666666
