seed,noise,accuracy
42,0.0,0.8506944444444444
42,0.1,0.8298611111111112
42,0.2,0.7430555555555556
42,0.3,0.6319444444444444
42,0.4,0.5243055555555556
42,0.5,0.4444444444444444
42,0.6,0.3854166666666667
42,0.7,0.3368055555555556
42,0.8,0.2951388888888889
42,0.9,0.24305555555555555
42,1.0,0.2222222222222222
