seed,noise,accuracy
42,0.0,0.8715277777777778
42,0.1,0.8506944444444444
42,0.2,0.7465277777777778
42,0.3,0.5451388888888888
42,0.4,0.4444444444444444
42,0.5,0.3819444444444444
42,0.6,0.3298611111111111
42,0.7,0.3020833333333333
42,0.8,0.2847222222222222
42,0.9,0.2673611111111111
42,1.0,0.2638888888888889
