seed,noise,accuracy
42,0.0,0.8645833333333334
42,0.1,0.8125
42,0.2,0.6875
42,0.3,0.5590277777777778
42,0.4,0.4791666666666667
42,0.5,0.4375
42,0.6,0.3854166666666667
42,0.7,0.3368055555555556
42,0.8,0.3020833333333333
42,0.9,0.2847222222222222
42,1.0,0.2708333333333333
