seed,noise,accuracy
42,0.0,0.8298611111111112
42,0.1,0.7881944444444444
42,0.2,0.6805555555555556
42,0.3,0.5659722222222222
42,0.4,0.4895833333333333
42,0.5,0.4027777777777778
42,0.6,0.34375
42,0.7,0.28125
42,0.8,0.2465277777777778
42,0.9,0.21875
42,1.0,0.2013888888888889
