seed,noise,accuracy
42,0.0,0.8333333333333334
42,0.1,0.7638888888888888
42,0.2,0.6840277777777778
42,0.3,0.5034722222222222
42,0.4,0.4236111111111111
42,0.5,0.3506944444444444
42,0.6,0.2777777777777778
42,0.7,0.23958333333333334
42,0.8,0.20833333333333334
42,0.9,0.2013888888888889
42,1.0,0.19444444444444445
