seed,noise,accuracy
42,0.0,0.8472222222222222
42,0.1,0.8506944444444444
42,0.2,0.8229166666666666
42,0.3,0.7638888888888888
42,0.4,0.6840277777777778
42,0.5,0.5555555555555556
42,0.6,0.4548611111111111
42,0.7,0.40625
42,0.8,0.3576388888888889
42,0.9,0.3194444444444444
42,1.0,0.2986111111111111
