seed,noise,accuracy
42,0.0,0.8611111111111112
42,0.1,0.8680555555555556
42,0.2,0.7708333333333334
42,0.3,0.6388888888888888
42,0.4,0.5
42,0.5,0.4166666666666667
42,0.6,0.3506944444444444
42,0.7,0.3159722222222222
42,0.8,0.3020833333333333
42,0.9,0.2847222222222222
42,1.0,0.2673611111111111
