seed,noise,accuracy
42,0.0,0.8541666666666666
42,0.1,0.8125
42,0.2,0.7395833333333334
42,0.3,0.6284722222222222
42,0.4,0.5763888888888888
42,0.5,0.5208333333333334
42,0.6,0.4548611111111111
42,0.7,0.3958333333333333
42,0.8,0.3576388888888889
42,0.9,0.3402777777777778
42,1.0,0.3159722222222222
