seed,noise,accuracy
42,0.0,0.8506944444444444
42,0.1,0.8159722222222222
42,0.2,0.6909722222222222
42,0.3,0.5416666666666666
42,0.4,0.4444444444444444
42,0.5,0.3680555555555556
42,0.6,0.3020833333333333
42,0.7,0.2569444444444444
42,0.8,0.2465277777777778
42,0.9,0.21875
42,1.0,0.20833333333333334
