seed,noise,accuracy
42,0.0,0.8541666666666666
42,0.1,0.8333333333333334
42,0.2,0.7465277777777778
42,0.3,0.6423611111111112
42,0.4,0.5034722222222222
42,0.5,0.4097222222222222
42,0.6,0.3888888888888889
42,0.7,0.3368055555555556
42,0.8,0.3194444444444444
42,0.9,0.2951388888888889
42,1.0,0.28125
