seed,noise,accuracy
42,0.0,0.8333333333333334
42,0.1,0.8020833333333334
42,0.2,0.7534722222222222
42,0.3,0.6875
42,0.4,0.5694444444444444
42,0.5,0.4930555555555556
42,0.6,0.4236111111111111
42,0.7,0.3333333333333333
42,0.8,0.2361111111111111
42,0.9,0.20833333333333334
42,1.0,0.17708333333333334
