seed,noise,accuracy
42,0.0,0.8263888888888888
42,0.1,0.7951388888888888
42,0.2,0.6805555555555556
42,0.3,0.5868055555555556
42,0.4,0.5034722222222222
42,0.5,0.4201388888888889
42,0.6,0.3784722222222222
42,0.7,0.3333333333333333
42,0.8,0.3090277777777778
42,0.9,0.2847222222222222
42,1.0,0.2638888888888889
