seed,noise,accuracy
42,0.0,0.8611111111111112
42,0.1,0.84375
42,0.2,0.7708333333333334
42,0.3,0.6458333333333334
42,0.4,0.5243055555555556
42,0.5,0.4131944444444444
42,0.6,0.3402777777777778
42,0.7,0.3229166666666667
42,0.8,0.2847222222222222
42,0.9,0.2708333333333333
42,1.0,0.2534722222222222
