seed,noise,accuracy
42,0.0,0.8506944444444444
42,0.1,0.7986111111111112
42,0.2,0.71875
42,0.3,0.5763888888888888
42,0.4,0.4895833333333333
42,0.5,0.4027777777777778
42,0.6,0.2916666666666667
42,0.7,0.22916666666666666
42,0.8,0.1875
42,0.9,0.18055555555555555
42,1.0,0.15625
