seed,noise,accuracy
42,0.0,0.8368055555555556
42,0.1,0.7951388888888888
42,0.2,0.5868055555555556
42,0.3,0.4027777777777778
42,0.4,0.2881944444444444
42,0.5,0.25
42,0.6,0.21180555555555555
42,0.7,0.1909722222222222
42,0.8,0.1840277777777778
42,0.9,0.18055555555555555
42,1.0,0.17708333333333334
