seed,noise,accuracy
42,0.0,0.8576388888888888
42,0.1,0.8333333333333334
42,0.2,0.7743055555555556
42,0.3,0.6909722222222222
42,0.4,0.5972222222222222
42,0.5,0.5138888888888888
42,0.6,0.4618055555555556
42,0.7,0.4340277777777778
42,0.8,0.4027777777777778
42,0.9,0.3715277777777778
42,1.0,0.3472222222222222
