seed,noise,accuracy
42,0.0,0.8229166666666666
42,0.1,0.7881944444444444
42,0.2,0.6527777777777778
42,0.3,0.5243055555555556
42,0.4,0.4131944444444444
42,0.5,0.3611111111111111
42,0.6,0.3055555555555556
42,0.7,0.28125
42,0.8,0.28125
42,0.9,0.2708333333333333
42,1.0,0.2673611111111111
