seed,noise,accuracy
42,0.0,0.8368055555555556
42,0.1,0.8402777777777778
42,0.2,0.7430555555555556
42,0.3,0.6180555555555556
42,0.4,0.4930555555555556
42,0.5,0.4027777777777778
42,0.6,0.3194444444444444
42,0.7,0.2465277777777778
42,0.8,0.20833333333333334
42,0.9,0.1909722222222222
42,1.0,0.1736111111111111
