seed,noise,accuracy
42,0.0,0.8368055555555556
42,0.1,0.7638888888888888
42,0.2,0.6458333333333334
42,0.3,0.4861111111111111
42,0.4,0.4027777777777778
42,0.5,0.3541666666666667
42,0.6,0.2986111111111111
42,0.7,0.2847222222222222
42,0.8,0.28125
42,0.9,0.2777777777777778
42,1.0,0.2638888888888889
