seed,noise,accuracy
42,0.0,0.8784722222222222
42,0.1,0.8263888888888888
42,0.2,0.6840277777777778
42,0.3,0.5347222222222222
42,0.4,0.4236111111111111
42,0.5,0.3229166666666667
42,0.6,0.2638888888888889
42,0.7,0.22916666666666666
42,0.8,0.21875
42,0.9,0.21180555555555555
42,1.0,0.2048611111111111
