seed,noise,accuracy
42,0.0,0.8506944444444444
42,0.1,0.8229166666666666
42,0.2,0.7118055555555556
42,0.3,0.5659722222222222
42,0.4,0.46875
42,0.5,0.3888888888888889
42,0.6,0.3298611111111111
42,0.7,0.2847222222222222
42,0.8,0.2673611111111111
42,0.9,0.2326388888888889
42,1.0,0.20833333333333334
