seed,noise,accuracy
42,0.0,0.8645833333333334
42,0.1,0.8055555555555556
42,0.2,0.7569444444444444
42,0.3,0.6666666666666666
42,0.4,0.5625
42,0.5,0.4618055555555556
42,0.6,0.4270833333333333
42,0.7,0.3680555555555556
42,0.8,0.3194444444444444
42,0.9,0.2847222222222222
42,1.0,0.2708333333333333
