seed,noise,accuracy
42,0.0,0.8611111111111112
42,0.1,0.8298611111111112
42,0.2,0.7569444444444444
42,0.3,0.6215277777777778
42,0.4,0.5520833333333334
42,0.5,0.4652777777777778
42,0.6,0.3784722222222222
42,0.7,0.3125
42,0.8,0.2638888888888889
42,0.9,0.24305555555555555
42,1.0,0.22916666666666666
