seed,noise,accuracy
42,0.0,0.8541666666666666
42,0.1,0.8402777777777778
42,0.2,0.6875
42,0.3,0.4930555555555556
42,0.4,0.3576388888888889
42,0.5,0.3055555555555556
42,0.6,0.2638888888888889
42,0.7,0.21875
42,0.8,0.1840277777777778
42,0.9,0.15625
42,1.0,0.1388888888888889
